id,plan_id,project_id,comment,created_at
08007fae-9657-4709-b42f-d09150c7d10c,34a91812-c6ab-4e35-b011-7433bf68299d,cad49a1b-3a76-45f5-8d9d-bbe8687c1f30,Initial plan assignment,2023-01-03 02:19:12.385626+00
eca72f1b-0fb0-4979-a303-02b6b097813d,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,1fc99d25-3ed7-4ea8-8fe3-becd95553b27,Initial plan assignment,2023-09-08 10:39:15.313151+00
4099781d-953f-46f5-b457-d69652ed979c,307a87a8-9185-4711-8470-38cdb9b6b42a,baa422a8-2486-48b4-994a-e8f492672b43,Initial plan assignment,2024-09-20 15:44:08.168923+00
aabfba69-6fbf-482e-966d-afbf02fae0ed,34a91812-c6ab-4e35-b011-7433bf68299d,efb8b9b6-67c2-45b8-90a7-2c1646d5ffc9,Initial plan assignment,2024-02-28 19:06:58.126707+00
acd0b2b8-c6ea-433c-9d0f-7aea6821a09e,28058da3-610f-4d2f-94d8-10bf0a340d6b,a323acd8-6a14-4669-91e2-b99b3811f841,Initial plan assignment,2024-04-17 21:51:01.126959+00
79fad1ed-39bb-4c49-b274-268da8279de6,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,39651dd9-5453-440c-80ef-a9845836205b,Initial plan assignment,2022-12-15 08:17:30.740161+00
51dbc958-7103-4066-93fe-5442a04cd145,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,ae6e46cc-bef0-46fd-8576-efb93256bfb4,Initial plan assignment,2024-09-24 02:26:24.921578+00
fcad5e25-6f12-44fa-80f9-cb7d57bc18b2,34a91812-c6ab-4e35-b011-7433bf68299d,2be969a8-9801-4ac7-9e1a-f67fb45256c2,Initial plan assignment,2024-01-16 20:49:15.239006+00
26bf2808-2d28-4751-968c-cb1e6ea647e8,28058da3-610f-4d2f-94d8-10bf0a340d6b,11a71eef-6a3d-4341-81bf-4635be7f5d62,Initial plan assignment,2024-05-10 21:12:06.639137+00
62c83e13-5f39-48c6-b9f5-9013a2bdb43e,34a91812-c6ab-4e35-b011-7433bf68299d,0deeef66-7aa0-4bd4-829f-5297630197ef,Initial plan assignment,2023-04-17 11:26:47.074106+00
dc23c9a8-d6c0-4aed-85be-69661d13f888,28058da3-610f-4d2f-94d8-10bf0a340d6b,f8e8ceea-5082-483e-9bc0-d63c0646013f,Initial plan assignment,2024-04-22 20:20:58.952887+00
77305eee-698d-4575-8c0e-87748ef23702,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,61614a29-cbf8-4c01-8f13-8d8f453d50e6,Initial plan assignment,2023-04-25 08:27:34.129392+00
b0b566ed-7eb0-485f-bc05-834955f23e45,307a87a8-9185-4711-8470-38cdb9b6b42a,264058de-c598-4a70-9ba0-3bfe845ccc17,Initial plan assignment,2023-06-12 06:59:19.478904+00
8d2b5274-dd7f-4708-aed6-3ccdcef49133,28058da3-610f-4d2f-94d8-10bf0a340d6b,ab4c6028-0124-45f5-955c-5c13a70e3691,Initial plan assignment,2022-11-21 19:27:30.723305+00
7a36f49a-cd6a-42ac-8f23-7eb2ef73a798,28058da3-610f-4d2f-94d8-10bf0a340d6b,4c3766e7-62a6-48a1-9bf1-33b303853422,Initial plan assignment,2023-11-09 03:00:37.671382+00
f86aa9f1-f867-4912-b94e-444e847e1535,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,7d108550-7aaa-475e-854c-e2ea7b1189d6,Initial plan assignment,2024-10-11 19:18:32.097801+00
6ef93a96-60ab-4c4c-97c6-2ab0ce2870b2,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,1b7d0244-971d-4e2f-a331-97b79a77193e,Initial plan assignment,2023-11-29 03:48:37.381518+00
0dcc319d-4967-43d4-9be1-5d5ab1494ee7,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,4063ccfb-831c-4960-a0ef-3ee2af456085,Initial plan assignment,2023-07-15 10:27:02.685827+00
64315e32-2502-48e1-9c34-79ee097fb02d,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,50d23cf4-62ba-4847-bea7-9f1b85801eac,Initial plan assignment,2023-11-01 12:14:45.027991+00
f61c4b1a-19a5-4c00-adf0-cc503794eea0,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,6fb42178-7853-4f6a-8d33-1bf0a8268cb9,Initial plan assignment,2023-11-28 18:50:43.727165+00
cc43c438-f2ea-4450-af59-e152745cf66e,307a87a8-9185-4711-8470-38cdb9b6b42a,5d00d929-d62e-4300-bbfb-9361ef19a6ea,Initial plan assignment,2024-01-22 23:56:32.670394+00
2359ebdd-8c51-4048-8c17-34dec87b943a,307a87a8-9185-4711-8470-38cdb9b6b42a,b8886881-1e87-44f5-acc7-5c572ae07000,Initial plan assignment,2024-01-14 21:45:24.233523+00
32c6936e-b30a-496f-a9ef-4c8a97765a2c,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,b2b582a0-0496-477a-81a9-37a1b5ea92ef,Initial plan assignment,2023-11-21 10:36:23.743399+00
7c32a47c-715c-47e4-bea4-3cd55dfdaed9,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,596c839c-596b-4bfb-822a-0a6276b5d4ba,Initial plan assignment,2024-04-14 20:57:03.590996+00
aea8ed79-c71a-43de-aacb-4c9093830607,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,969c0436-910c-4fae-aa6c-016850230172,Initial plan assignment,2023-10-25 03:49:19.480448+00
a4986351-5875-4f7b-91c5-940a42b1c40f,28058da3-610f-4d2f-94d8-10bf0a340d6b,dd53d77e-f3df-4039-b159-51f690f89408,Initial plan assignment,2024-05-19 22:38:16.069181+00
0df1d743-37df-42da-b487-40a5ffcf68bf,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,c65e7fc7-2901-4ab0-9291-7c1aea33a312,Initial plan assignment,2024-01-28 13:50:32.343985+00
3a583d65-40c7-41e9-bc2a-604121719471,28058da3-610f-4d2f-94d8-10bf0a340d6b,72164751-288c-425c-940c-589ad71795c2,Initial plan assignment,2024-01-30 08:14:01.381495+00
986aa9a9-e392-49b1-b8ed-5375a28c1126,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,24096cec-f83c-4722-8a26-29d8bc9c7cda,Initial plan assignment,2022-11-23 21:18:09.688488+00
860a31fc-f508-406b-9ef1-6f2611b30f40,28058da3-610f-4d2f-94d8-10bf0a340d6b,9d5723e4-97d9-42ac-98e3-05a5fce32e20,Initial plan assignment,2024-02-19 00:50:03.105669+00
e3fe6c11-022d-409f-a94d-2537a017f201,34a91812-c6ab-4e35-b011-7433bf68299d,4196ba03-1813-4711-b49e-5fe112714afa,Initial plan assignment,2023-02-14 14:47:00.885293+00
1f7f42f8-064e-4bbb-980e-07d6265b240a,28058da3-610f-4d2f-94d8-10bf0a340d6b,e45fb9ca-5b2e-4284-8554-0294ffe65eb5,Initial plan assignment,2023-08-10 21:50:33.900086+00
3aec4e9f-2645-423a-9557-dc032d607458,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,3870bc1a-eab5-426a-bae5-be4cf90fca82,Initial plan assignment,2022-12-07 20:58:07.377892+00
b4c19903-93dc-426b-8af5-c8b4a7456aed,34a91812-c6ab-4e35-b011-7433bf68299d,d8929db2-4c11-4ad6-be58-4a8b58833b16,Initial plan assignment,2024-08-14 21:11:06.535943+00
c99464c3-e256-49d4-bff4-6e4cbe1c7225,307a87a8-9185-4711-8470-38cdb9b6b42a,5e438105-c5e8-4ac1-a7bc-05799249fed5,Initial plan assignment,2024-08-24 20:26:46.601013+00
00d80ac7-4dba-4c00-8678-19342b69ae34,34a91812-c6ab-4e35-b011-7433bf68299d,7e0d7072-c7f0-4983-b8e8-55b73ba36b7a,Initial plan assignment,2023-05-03 02:58:55.360295+00
4521e86c-1d61-4abb-8ba5-f77aa86f20aa,34a91812-c6ab-4e35-b011-7433bf68299d,3f5da803-3611-4f8e-b4bc-8d7cabd5dc27,Initial plan assignment,2023-07-11 13:05:33.756396+00
d2b7d049-520e-403e-b0ba-bb2bbe8248a4,28058da3-610f-4d2f-94d8-10bf0a340d6b,c8c1337d-1cb8-4df2-952c-4c44f27a1081,Initial plan assignment,2023-12-07 15:32:28.149504+00
ee38c8a6-9795-4fe5-9d5f-cc99302bebe7,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,ef81872d-1bd0-436e-9fab-4f301936922f,Initial plan assignment,2024-02-05 14:28:29.279234+00
d58b4d43-2fc5-4b87-a45b-715ad030fa94,307a87a8-9185-4711-8470-38cdb9b6b42a,f934b5a7-ec11-4273-b04f-3f39a2927851,Initial plan assignment,2024-06-01 21:33:15.346465+00
3114ce21-d238-4595-85d4-87f6de36d855,28058da3-610f-4d2f-94d8-10bf0a340d6b,5e7336ea-1b74-41e4-b775-0720ffad60e0,Initial plan assignment,2024-06-22 16:11:21.040043+00
ca8058d5-e4d6-4c49-8580-3cd6124a5b29,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,981cc66a-9d2b-4642-a72e-7fbcc7806580,Initial plan assignment,2024-03-06 18:50:20.448565+00
6a168305-8697-44ba-8a16-17ce5ca2d4eb,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,a7d0f60d-fb1e-4cdc-a234-a87606027406,Initial plan assignment,2023-12-04 01:20:10.940163+00
1c0872dc-aa6a-48c7-aebe-59c49d316fcb,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,40f29d8e-664d-4d97-86e0-d90e9e72ced3,Initial plan assignment,2024-01-23 22:00:35.84236+00
a3489e87-54d2-4768-b343-2f46fc9eecaf,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,4ceda048-9b9f-4e22-bd4e-8290849299ce,Initial plan assignment,2024-10-15 08:21:15.092501+00
e81e47a1-1773-4002-80d8-fc5e41a5a183,28058da3-610f-4d2f-94d8-10bf0a340d6b,ef20e940-2af9-49c9-b459-30cef19ccf57,Initial plan assignment,2023-01-30 18:27:07.951666+00
54708f53-8ed7-45c7-8a35-6b9e46d551e8,307a87a8-9185-4711-8470-38cdb9b6b42a,9990f963-86b6-4890-a30a-b3ab008b03bc,Initial plan assignment,2023-08-04 22:27:11.830482+00
3a85b0a3-3a36-49c9-99cd-fb9527773f6f,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,3ac2c4a2-4925-4398-a96e-3e43524d3b11,Initial plan assignment,2024-02-10 01:44:00.605748+00
dfecbfa6-befe-4080-8096-96037cc935e0,28058da3-610f-4d2f-94d8-10bf0a340d6b,e5bf7848-9f7c-40d4-845d-b356a30dab8f,Initial plan assignment,2023-05-04 19:57:54.97732+00
1c911ae7-66fe-4af5-8545-300314a34ecc,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,2894c67e-8c2b-4df0-8605-435e62598193,Initial plan assignment,2023-05-18 05:40:07.990784+00
a645f85e-0cbb-4742-8d11-f3564c42db21,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,86f2876b-3f20-452b-a8ff-a4f8be854df0,Initial plan assignment,2024-08-01 18:18:20.234882+00
02b43f83-cf23-41fe-a3c9-154cba5bb650,28058da3-610f-4d2f-94d8-10bf0a340d6b,4ef71fa3-578a-480b-8ba4-3e93f1d25600,Initial plan assignment,2023-09-25 01:29:20.786875+00
ed73a9ed-bf55-4076-95ce-c9b84d36761a,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,2363490e-3e84-4714-b2ed-5a72ef67bb7b,Initial plan assignment,2024-10-23 10:04:47.465391+00
3b3b06ee-7adf-4bc2-ab3e-d8ed234f8ee4,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,8d5e32a2-54c3-4119-962e-04be8250723e,Initial plan assignment,2024-04-23 17:50:47.717618+00
1738dfe1-668e-49c7-a3a5-66c6f90a53bf,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,f0a79c42-934c-41ca-a281-41d990854a21,Initial plan assignment,2022-11-22 10:42:13.152659+00
48317940-441f-4bda-8850-04badc3d0ba5,307a87a8-9185-4711-8470-38cdb9b6b42a,d591535d-8637-40ef-b6e8-1954921b7783,Initial plan assignment,2024-02-16 08:00:41.878505+00
d5946dcc-4bc5-41b6-8b9b-a77c43c795d7,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,784c7fb5-92f8-4b2f-94e9-bf25307b1005,Initial plan assignment,2023-10-04 09:38:56.053391+00
b3fb53a9-0119-4d69-a7a4-18437ab50d8c,28058da3-610f-4d2f-94d8-10bf0a340d6b,017a2b38-caa7-47ce-8357-c0d8e7bfc017,Initial plan assignment,2023-12-13 14:41:12.889932+00
07bac192-2479-4418-a5bb-e17bc6dba2bd,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,5220c2fa-d25f-4258-a34f-db41ac147c94,Initial plan assignment,2024-10-21 06:33:16.646896+00
62c07e71-04cf-4965-917c-b4d1db1f7544,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,95db5ad0-5970-4432-8684-29b168b5a1d1,Initial plan assignment,2023-09-10 19:29:52.548886+00
550ed7c2-d242-401a-b706-9882fa746e74,34a91812-c6ab-4e35-b011-7433bf68299d,9dd88d4d-9a0c-47a5-a35f-4fdb29b0fe66,Initial plan assignment,2023-12-08 04:38:19.556031+00
10f8e1c0-0ca6-47c6-aa49-8f4fbd088eef,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,58edd84f-2afd-4a43-8186-232116fdee63,Initial plan assignment,2023-02-26 17:57:42.090903+00
39f637ba-d3b2-42e9-bb9c-6ee22fb055d0,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,dd6874ff-9663-40af-8e9a-5ee4a672caca,Initial plan assignment,2023-04-10 13:56:15.648738+00
db55bf7d-4248-479d-9f2b-732988bd9e03,307a87a8-9185-4711-8470-38cdb9b6b42a,a5e8ae5e-2031-48f6-ad44-f8da1a9e6f11,Initial plan assignment,2024-09-04 05:32:04.545872+00
a6051cb8-9dc7-4db1-8a24-1918cde2d400,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,d18a7f57-2373-470d-a486-9eae3db40e51,Initial plan assignment,2023-05-18 09:49:33.016972+00
b51526db-95b3-49f5-b7bf-76626d7dc179,307a87a8-9185-4711-8470-38cdb9b6b42a,ca01956f-abe6-44e8-90f2-4edfec68e8b0,Initial plan assignment,2023-06-25 05:44:06.46932+00
1af9c0d4-b75c-4d30-a582-c23109adb00a,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,fcff0f13-63b0-4325-9613-442ccf573aed,Initial plan assignment,2024-03-08 12:54:55.411008+00
929e3549-eb8d-44de-b94b-8550f4c288a5,34a91812-c6ab-4e35-b011-7433bf68299d,0a579c85-ff90-4754-8b83-62d4f47326dd,Initial plan assignment,2024-08-07 03:42:42.433624+00
bcfeb786-0b21-4ad6-900a-81f6c03a6c10,28058da3-610f-4d2f-94d8-10bf0a340d6b,4e4c71e9-3442-4a54-ac12-281e2e182b47,Initial plan assignment,2024-10-15 02:42:48.823223+00
ab8099f9-4e43-460d-804b-b10889f512e9,34a91812-c6ab-4e35-b011-7433bf68299d,dab80967-baf3-4f65-9254-8327ae612b79,Initial plan assignment,2024-06-07 07:57:52.428219+00
65e0dfcf-9c02-447c-9c98-fd9a9a95504b,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,9c94c648-c577-457c-a85f-a220084af923,Initial plan assignment,2024-01-26 01:54:22.215314+00
2f6ad081-185c-4c34-924b-7f29a40064c1,34a91812-c6ab-4e35-b011-7433bf68299d,a0925b1d-a050-4a51-98fa-64d36079170b,Initial plan assignment,2024-05-12 17:07:00.292873+00
b2b96f2b-c4b1-4d59-b9b6-dd588b341911,28058da3-610f-4d2f-94d8-10bf0a340d6b,7a60b69d-3eab-418a-971d-9165be6a256f,Initial plan assignment,2023-07-24 17:33:27.248358+00
d03ebccd-da86-4c60-8a0a-f2a2f4c129f5,28058da3-610f-4d2f-94d8-10bf0a340d6b,310207c9-c3b7-4ce6-b176-8a6d95730437,Initial plan assignment,2023-07-17 13:29:24.689676+00
2e187b11-f83a-4ce2-bd63-0fb595c7e22d,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,6cb4e34f-c165-45fa-ba1d-5b5fb2257124,Initial plan assignment,2023-06-14 23:32:24.293024+00
8023355f-7852-4e42-81c6-fe8026a6b10b,28058da3-610f-4d2f-94d8-10bf0a340d6b,b2e2c137-1476-45af-abdf-cfb1dd2fb918,Initial plan assignment,2023-01-23 08:01:01.105612+00
2c73d07c-fd5c-406f-802c-89626e4811c1,34a91812-c6ab-4e35-b011-7433bf68299d,75884df9-745c-4bad-8507-6825ace44c23,Initial plan assignment,2024-02-19 20:28:13.881859+00
c12e7e07-c403-4696-b9be-1aa386dbaab3,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,49648cf3-ca6b-4e92-ba30-f6b31483af3d,Initial plan assignment,2024-03-31 04:06:20.045909+00
abd8687c-ef95-4187-a5b0-cf2528058951,34a91812-c6ab-4e35-b011-7433bf68299d,44bdc45d-0342-4a53-9f93-f2b9b0db50a2,Initial plan assignment,2023-02-16 12:04:58.795138+00
86515940-d9c9-48b7-8fc2-6d16bf158cf1,28058da3-610f-4d2f-94d8-10bf0a340d6b,62edd6ef-e67c-4a4e-96cb-32e825f1523d,Initial plan assignment,2024-01-03 20:55:04.475538+00
7b9488c3-b596-4c3d-821a-caace5b7ecc2,28058da3-610f-4d2f-94d8-10bf0a340d6b,4d3bd2a6-072b-4a33-9c4d-697348534843,Initial plan assignment,2024-09-20 05:06:12.570215+00
1d9c56da-2f0a-477a-b1da-b4651dd2cf98,307a87a8-9185-4711-8470-38cdb9b6b42a,d350c42b-af42-4eb7-8c8c-a71f4964ba21,Initial plan assignment,2023-09-05 09:19:53.14257+00
22f105c5-057f-4f11-8d3e-1088d4ffc7bf,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,a80f6596-37d8-4d22-9590-bb68447d4311,Initial plan assignment,2023-02-19 17:10:42.127319+00
fb5d1799-fa01-4c43-b431-5a7a0d57dc3e,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,32acb479-5b64-4fef-ac7a-082087ead06b,Initial plan assignment,2023-12-19 22:08:45.691045+00
dc9eaf16-d946-4b9a-b7b1-37d227c6c0e0,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,010ce66c-89a4-4778-8029-fa43bc890d7a,Initial plan assignment,2023-02-26 18:36:43.671772+00
a1e2e2c1-468e-4600-9640-6db07b9eae02,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,d87d378f-0bc0-45e8-bc58-cc5007e441fd,Initial plan assignment,2024-06-15 10:25:33.017276+00
e9a35de6-2cec-418f-9ad1-19d39e3be092,34a91812-c6ab-4e35-b011-7433bf68299d,5389ca1d-543d-4d99-918e-b94fd7ea8f32,Initial plan assignment,2024-09-03 10:35:47.710288+00
53b0532b-6421-4017-b05f-a902fd2f59ab,34a91812-c6ab-4e35-b011-7433bf68299d,cb9e7c7b-5e73-4ecc-bb2e-fb74bc54ffe3,Initial plan assignment,2023-07-04 18:19:14.716729+00
dcbb6be6-e8da-48c1-a241-7924895c3296,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,2529a8bf-24a0-4722-be76-51c1ed8b2077,Initial plan assignment,2023-04-07 20:11:24.629716+00
348e89b0-5028-47a3-befe-da8f2fade6cf,307a87a8-9185-4711-8470-38cdb9b6b42a,d4b9d544-3304-4b1c-b7a1-f839055df1af,Initial plan assignment,2023-07-27 17:33:29.70016+00
a87cba27-9f0b-4061-b972-8f34e647e48a,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,d6b6f09d-4d3f-425c-9732-243e3cddc63c,Initial plan assignment,2023-03-04 05:55:29.0308+00
4320b593-ac78-4d4e-a2c6-99a6c882d511,28058da3-610f-4d2f-94d8-10bf0a340d6b,82c260d8-68b0-4ffe-9876-3cdbed92c5d9,Initial plan assignment,2024-03-30 15:19:22.973421+00
c16a3be0-074a-4f1f-a291-3d477e03b6f8,307a87a8-9185-4711-8470-38cdb9b6b42a,73692392-603b-4c0a-b6d1-b5971fb8e91c,Initial plan assignment,2023-10-20 22:38:16.194174+00
5088c25f-c39b-4008-87f4-5e1020ff29f4,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,d679dc41-f7bc-46e0-83ff-c49d6ef12b2b,Initial plan assignment,2023-06-30 20:06:55.061628+00
156b38e9-9eef-4a2a-921d-27109326a1e5,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,23a10592-76fc-4d98-9601-a1c8d55aa04f,Initial plan assignment,2024-07-01 18:48:49.356238+00
b583f697-550d-4fc9-b45b-0f6cab86d60c,307a87a8-9185-4711-8470-38cdb9b6b42a,82dad151-fd59-4134-8ac1-74c0e10f82d2,Initial plan assignment,2024-01-01 23:14:00.026576+00
e6e036f4-a8ad-49a9-9cff-e5d66c4f4d9d,34a91812-c6ab-4e35-b011-7433bf68299d,c36d51f5-7dda-4cc7-80cc-bc2b9cfd7d73,Initial plan assignment,2023-12-19 22:49:22.284717+00
151e0042-558e-4dd3-83c3-529182a2ae10,28058da3-610f-4d2f-94d8-10bf0a340d6b,41dd34db-bb1a-4c61-815e-ae857ec93c2d,Initial plan assignment,2023-03-18 03:10:51.607384+00
17c80ed2-f725-47c5-b794-2093a6b260bc,28058da3-610f-4d2f-94d8-10bf0a340d6b,65d28179-6590-4e8a-98c3-922370ee600e,Initial plan assignment,2023-07-09 23:54:44.682359+00
997535db-d3ff-435f-8870-dc7c21aef384,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,e268ff7f-817d-4163-8bd1-3282d38a2ea3,Initial plan assignment,2023-08-23 03:42:04.128055+00
768018a7-2bc0-4752-9ba7-f171e626aeeb,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,17cec367-12ab-42ad-95e8-15502416083d,Initial plan assignment,2024-09-07 20:14:15.289468+00
2eca07a6-2bb2-4b7a-bc09-32356be7b1a2,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,040d44c8-2aae-4ad3-b1d2-16498c5e3b1b,Initial plan assignment,2024-04-11 15:57:39.015096+00
9fb315a4-6f2d-4702-a894-83fa8ecb7085,34a91812-c6ab-4e35-b011-7433bf68299d,912f2722-8b25-4bde-b432-e7e572469e77,Initial plan assignment,2023-08-04 14:10:24.294489+00
0764bc14-c210-44ef-ba55-b0cfd5caee38,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,8e24d9ff-778d-4892-986c-474ee2aca5a3,Initial plan assignment,2024-01-18 01:21:01.149479+00
eba47988-be68-4f0e-9151-4d05ea9d1246,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,86daa0ae-5e03-4ae7-955b-3ebbf38f8b79,Initial plan assignment,2023-09-29 23:08:00.338989+00
fd2a0669-15d4-4b61-b1a8-58b814046d84,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,8a410124-4c69-4196-ad96-9fd95829db52,Initial plan assignment,2024-04-01 17:15:15.479674+00
03ec82cf-6451-408b-a1c8-996a3ab94d62,34a91812-c6ab-4e35-b011-7433bf68299d,b8b01d67-5c7b-4c2e-926f-0a2803c98e7e,Initial plan assignment,2022-11-07 22:16:34.962894+00
d9423a38-9b59-490f-9f57-6850382e696d,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,f0640359-3fd3-4420-8b53-e3da978feb99,Initial plan assignment,2023-12-19 06:15:28.303823+00
7a518e7e-f10c-4dd5-890e-b66742ee3925,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,cb4db763-4f9a-458d-aa5e-c3dd2bcb49c9,Initial plan assignment,2024-05-30 12:20:49.247726+00
b365e450-25b7-46b7-a89c-265a49aa2fe5,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,0a3de6d6-f155-43af-ab1c-3b8fc5d113e7,Initial plan assignment,2023-11-16 20:55:39.268952+00
8ee06012-1f23-4aa9-ad8e-0e6612fce667,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,2d1ff45d-c9f3-47d3-8c1d-aa9d3ec442da,Initial plan assignment,2023-05-25 03:06:57.389986+00
0d47dff2-afe8-4583-a4cf-ca20e35c60a2,34a91812-c6ab-4e35-b011-7433bf68299d,0660629f-e057-4737-acf7-9b0af1414840,Initial plan assignment,2024-04-19 21:03:46.982486+00
7d20ba85-050d-4ab3-be4d-301962971c69,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,6d0f8641-2e11-4923-b2cd-d4180969ee5e,Initial plan assignment,2024-02-01 03:23:34.427918+00
c074fa03-7846-4a8a-b507-cfb3b87c94a8,28058da3-610f-4d2f-94d8-10bf0a340d6b,68f0fb62-0fc0-4ec2-ba3c-e463dad55426,Initial plan assignment,2024-10-04 04:12:05.844682+00
ab934148-8161-4c80-8039-366db1979358,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,57dbd3bd-8e6e-43dc-889b-95e25a2594a3,Initial plan assignment,2023-12-03 22:58:11.88257+00
7d15494c-28bd-4561-9be5-38f7b8f04091,28058da3-610f-4d2f-94d8-10bf0a340d6b,959249a5-6462-47e7-81db-28ed193f34b2,Initial plan assignment,2024-04-28 10:13:13.10261+00
39b74479-bf4d-4198-8d7b-b482bffe2297,ef8e3ee9-ee6c-41d0-b1a0-d01e39d49d4d,2c558cef-6c80-407a-afb4-1fb9e3da02b8,Initial plan assignment,2024-06-25 21:42:02.032361+00
5d6ee1ab-46a8-4263-a2a0-43b6b47a0038,34a91812-c6ab-4e35-b011-7433bf68299d,93cfaa58-71ba-474b-a092-3fe400d9ac8d,Initial plan assignment,2024-07-21 05:16:40.334407+00
96aa63c5-ed83-4d35-83f5-91abd944dda5,307a87a8-9185-4711-8470-38cdb9b6b42a,f9861d7f-5c40-4e4c-9817-1123f483544f,Initial plan assignment,2024-05-29 11:30:59.740678+00
49b1719f-0ea5-4d7d-9256-28da75ee8f71,28058da3-610f-4d2f-94d8-10bf0a340d6b,a7d76fd8-1493-4621-aa34-58da3b3385e2,Initial plan assignment,2022-12-17 09:01:01.182407+00
8cf1b03b-0645-4a07-9dec-6c49c242d922,307a87a8-9185-4711-8470-38cdb9b6b42a,bb949a8c-f231-497e-8450-7d8106f7604f,Initial plan assignment,2023-01-22 01:29:20.459909+00
22f71ed5-8a47-4b99-be2f-498cd3bbc131,28058da3-610f-4d2f-94d8-10bf0a340d6b,38a62e93-ef05-453d-a4cc-46cb531eb6e6,Initial plan assignment,2023-04-14 06:32:32.337471+00
1b3cecc5-334b-4bd9-af4a-623cc7c712f7,28058da3-610f-4d2f-94d8-10bf0a340d6b,7444aad7-6cf6-4074-913c-c69ecc85f745,Initial plan assignment,2022-12-03 11:29:34.27597+00
559e770f-b848-4eeb-bb17-1e2d9be7d6f7,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,732089a4-3218-4fea-94ad-27394871a2bb,Initial plan assignment,2022-11-04 22:08:48.847597+00
c5643a97-e582-431f-9a7e-c36f4b28bea1,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,170b4870-3c20-4223-9cec-479571e66a6c,Initial plan assignment,2024-02-12 06:30:24.694848+00
bf0fa9af-dd91-4555-abe9-0c9634cd4d8c,2d41d1de-51fa-41ed-8acd-6ee63bcd316e,8ffe71d6-4d72-4bef-80dc-26e8793dd6c7,Initial plan assignment,2023-11-15 01:26:05.581433+00
9a2a86a7-5091-4fca-b54d-fb13c27aa231,28058da3-610f-4d2f-94d8-10bf0a340d6b,8816e63d-437a-4987-9b40-43c2cc1bf37c,Initial plan assignment,2022-11-19 17:38:03.780402+00
