id,invoice_id,amount,description,project_id,type,month,year,has_updated_to_stripe,error,created_at,updated_at
a2d18b27-b7c0-497d-9e35-892ee3e59f97,inv_b541aae1-1c1b-4208-8f6f-0f8ca963ce03_1_2024,2820,,f3d326f3-2921-47aa-8cf4-4bb062b8bbfb,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
07effc7b-251b-4fc5-9eb9-7a5f17c74802,inv_b541aae1-1c1b-4208-8f6f-0f8ca963ce03_1_2024,360,,c73d401f-1052-46a2-8664-ed6702071d50,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
1df2d28a-a6a7-4e49-940f-f30f07823ab0,inv_b541aae1-1c1b-4208-8f6f-0f8ca963ce03_1_2024,70,,c73d401f-1052-46a2-8664-ed6702071d50,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
51d1bdc4-a911-4c0a-82ac-ec51eb8644bd,inv_b541aae1-1c1b-4208-8f6f-0f8ca963ce03_1_2024,960,,d77c6a26-e3d4-4613-ae61-e494f1b16450,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
edb8040f-596a-4a62-89c9-cb3c355f7e32,inv_b541aae1-1c1b-4208-8f6f-0f8ca963ce03_1_2024,2130,,d77c6a26-e3d4-4613-ae61-e494f1b16450,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
c278cf41-bf02-4532-acd3-9cfa36b4d929,inv_124de5a6-d6bd-40af-b309-46fd38e681a9_1_2024,2280,,8187e637-1abf-4bfb-8556-ea785f3d5c35,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
932b8ecc-e14b-4837-936f-4f1d2e09fdf8,inv_124de5a6-d6bd-40af-b309-46fd38e681a9_1_2024,1800,,8187e637-1abf-4bfb-8556-ea785f3d5c35,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
10ddf200-cabb-427c-8bbd-9a67ee6ece19,inv_11cd26c7-a52d-42a1-89cf-a75337a4c410_1_2024,2070,,d6a28fdf-6183-4a14-9579-de2c1f0e4593,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
06e0eda8-0349-4781-b5ed-2b9e9cf8a6b8,inv_11cd26c7-a52d-42a1-89cf-a75337a4c410_1_2024,2700,,d6a28fdf-6183-4a14-9579-de2c1f0e4593,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
631c972c-7351-45a5-a3e2-bd3125f93f0b,inv_11cd26c7-a52d-42a1-89cf-a75337a4c410_1_2024,2760,,48806de2-5610-47fb-b177-6efc38154908,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
6c8357e1-30ec-4f70-a44e-1f9208e238e6,inv_11cd26c7-a52d-42a1-89cf-a75337a4c410_1_2024,690,,48806de2-5610-47fb-b177-6efc38154908,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
b17f6a18-0a68-47da-b676-0a32947820cb,inv_48358b0e-9c29-4550-ad03-9d0fd633867a_1_2024,1320,,11e354d2-63de-4673-a0e5-cfa3aee8c232,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
80c5a628-8248-4975-8430-3760ba54a433,inv_48358b0e-9c29-4550-ad03-9d0fd633867a_1_2024,540,,11e354d2-63de-4673-a0e5-cfa3aee8c232,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
4fc9cc4e-c2b0-4f91-a4d6-ea2fa7b30926,inv_48358b0e-9c29-4550-ad03-9d0fd633867a_1_2024,340,,7a45d658-ea69-44d1-ad8c-755d335f38a3,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
089fe753-ec1f-458e-92f6-3e0d4337851b,inv_48358b0e-9c29-4550-ad03-9d0fd633867a_1_2024,5,,7a45d658-ea69-44d1-ad8c-755d335f38a3,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
72dac2df-77b8-43ee-99ab-052e7811532d,inv_be80531e-4953-4052-9b9d-cddbbfa5158c_1_2024,540,,cad49a1b-3a76-45f5-8d9d-bbe8687c1f30,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
e489c7c5-2a65-44bd-897b-1a1a596a2d11,inv_be80531e-4953-4052-9b9d-cddbbfa5158c_1_2024,2850,,cad49a1b-3a76-45f5-8d9d-bbe8687c1f30,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
1c99f5a6-58ce-4f6f-bcea-92415d6726ee,inv_6ee8574d-eb2b-4fbc-96cb-c2d0c80d6fe8_1_2024,2010,,2be969a8-9801-4ac7-9e1a-f67fb45256c2,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
a2037440-9313-4aeb-b99c-39ed43250269,inv_6ee8574d-eb2b-4fbc-96cb-c2d0c80d6fe8_1_2024,900,,2be969a8-9801-4ac7-9e1a-f67fb45256c2,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
b8973290-acca-4810-9667-a44da2d9ed73,inv_1e7800b2-b80c-47f4-a872-99acf506601b_1_2024,185,,264058de-c598-4a70-9ba0-3bfe845ccc17,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
bf3b1ef0-5055-4a82-811b-bf8016673443,inv_1e7800b2-b80c-47f4-a872-99acf506601b_1_2024,405,,264058de-c598-4a70-9ba0-3bfe845ccc17,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
b2bdc667-4d87-4d07-8196-3c94c6e6439d,inv_1e7800b2-b80c-47f4-a872-99acf506601b_1_2024,1200,,ab4c6028-0124-45f5-955c-5c13a70e3691,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
3b4f9a1b-0be4-401e-82ce-ffd806748d8d,inv_1e7800b2-b80c-47f4-a872-99acf506601b_1_2024,2760,,ab4c6028-0124-45f5-955c-5c13a70e3691,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
23fe8c91-4bbf-4e56-b43e-8fe77ba717bd,inv_44727eb0-f65f-42cf-a6a9-200d047273bb_1_2024,370,,5d00d929-d62e-4300-bbfb-9361ef19a6ea,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
44fa3e42-1f8c-4293-99d9-d6d36abd6e65,inv_44727eb0-f65f-42cf-a6a9-200d047273bb_1_2024,295,,5d00d929-d62e-4300-bbfb-9361ef19a6ea,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
6a42d501-0aa5-4a74-8e58-02f0d9dc14b0,inv_bfedaaae-e731-479d-ad60-2599d6cd6ea8_1_2024,330,,7e0d7072-c7f0-4983-b8e8-55b73ba36b7a,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
ef256c0a-81f3-4a2c-a721-aa548bc252db,inv_bfedaaae-e731-479d-ad60-2599d6cd6ea8_1_2024,2940,,7e0d7072-c7f0-4983-b8e8-55b73ba36b7a,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
d1025aba-778a-4d10-a297-560286571639,inv_bfedaaae-e731-479d-ad60-2599d6cd6ea8_1_2024,570,,3f5da803-3611-4f8e-b4bc-8d7cabd5dc27,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
57a53e7a-89d3-47c6-9194-c1715fd0a598,inv_bfedaaae-e731-479d-ad60-2599d6cd6ea8_1_2024,930,,3f5da803-3611-4f8e-b4bc-8d7cabd5dc27,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
6796e767-6966-4014-b008-59fb3cdce028,inv_662de472-5d38-490b-8cb8-0249881265e3_1_2024,2880,,ef20e940-2af9-49c9-b459-30cef19ccf57,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
a65d4244-59f3-495c-bfc7-7e072419b45e,inv_662de472-5d38-490b-8cb8-0249881265e3_1_2024,1410,,ef20e940-2af9-49c9-b459-30cef19ccf57,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
3a6c0af5-2edf-472a-afa9-14b84ea65b90,inv_e2908983-1bbb-46be-9af2-e5770441b6a4_1_2024,720,,e5bf7848-9f7c-40d4-845d-b356a30dab8f,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
23f5e8c7-4b45-4b49-9773-746b2466f46f,inv_e2908983-1bbb-46be-9af2-e5770441b6a4_1_2024,1950,,e5bf7848-9f7c-40d4-845d-b356a30dab8f,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
0f0d7db3-23e4-4250-a3cd-d2b8c286e270,inv_6b461aec-56d7-4883-87a6-b8211381423e_1_2024,120,,9dd88d4d-9a0c-47a5-a35f-4fdb29b0fe66,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
486b9feb-5c12-4dda-80b8-0937e9077cf4,inv_6b461aec-56d7-4883-87a6-b8211381423e_1_2024,360,,9dd88d4d-9a0c-47a5-a35f-4fdb29b0fe66,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
4e1c7311-6717-4c77-adcb-d78a74c2e22d,inv_6b461aec-56d7-4883-87a6-b8211381423e_1_2024,45,,dd6874ff-9663-40af-8e9a-5ee4a672caca,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
f0e280cc-1b28-476a-9136-d9b8d192686d,inv_6b461aec-56d7-4883-87a6-b8211381423e_1_2024,35,,dd6874ff-9663-40af-8e9a-5ee4a672caca,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
e32da336-854d-4b7c-937f-0ca5fa3ed775,inv_6b461aec-56d7-4883-87a6-b8211381423e_1_2024,275,,ca01956f-abe6-44e8-90f2-4edfec68e8b0,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
89e704a8-e672-466e-8e76-4a5705aa9cbb,inv_6b461aec-56d7-4883-87a6-b8211381423e_1_2024,245,,ca01956f-abe6-44e8-90f2-4edfec68e8b0,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
a1e75207-3fec-46df-a286-29b071eaaaa0,inv_d1fba6e1-679a-46df-97d9-bad78d83afcf_1_2024,930,,44bdc45d-0342-4a53-9f93-f2b9b0db50a2,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
95587f1a-0a08-4075-ac41-17dd4a46dae1,inv_d1fba6e1-679a-46df-97d9-bad78d83afcf_1_2024,1230,,44bdc45d-0342-4a53-9f93-f2b9b0db50a2,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
b9b5456b-3396-4989-bbb7-5e31b70ef1d5,inv_d9671ffc-6b58-417c-a115-97994b4ab15f_1_2024,15,,d350c42b-af42-4eb7-8c8c-a71f4964ba21,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
581121d1-eb3a-4a93-aba3-163034138ba5,inv_d9671ffc-6b58-417c-a115-97994b4ab15f_1_2024,495,,d350c42b-af42-4eb7-8c8c-a71f4964ba21,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
9d985853-441e-4db1-b0b4-5323d37daa47,inv_ad581144-f1e9-427d-bf53-524233410256_1_2024,490,,010ce66c-89a4-4778-8029-fa43bc890d7a,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
f44b4598-15d6-4a9d-8c3c-ac607d5bfefc,inv_ad581144-f1e9-427d-bf53-524233410256_1_2024,435,,010ce66c-89a4-4778-8029-fa43bc890d7a,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
e7c14c19-87a8-4d4b-b3b7-f811c0e1b625,inv_ad581144-f1e9-427d-bf53-524233410256_1_2024,1470,,cb9e7c7b-5e73-4ecc-bb2e-fb74bc54ffe3,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
df4d02b8-08ef-447b-95bc-ca18c3347ef9,inv_ad581144-f1e9-427d-bf53-524233410256_1_2024,2430,,cb9e7c7b-5e73-4ecc-bb2e-fb74bc54ffe3,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
d2f1bb76-92e1-47ac-94f8-7a664895a550,inv_ad581144-f1e9-427d-bf53-524233410256_1_2024,475,,2529a8bf-24a0-4722-be76-51c1ed8b2077,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
c38baefb-9ebf-4303-ad2e-f9fa61e3b470,inv_ad581144-f1e9-427d-bf53-524233410256_1_2024,460,,2529a8bf-24a0-4722-be76-51c1ed8b2077,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
90de56ea-36eb-4eee-a3ca-40cef951d640,inv_ad581144-f1e9-427d-bf53-524233410256_1_2024,185,,d4b9d544-3304-4b1c-b7a1-f839055df1af,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
b6f3a558-3840-4ce7-beaa-9568b0615733,inv_ad581144-f1e9-427d-bf53-524233410256_1_2024,175,,d4b9d544-3304-4b1c-b7a1-f839055df1af,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
b4bdabf5-1260-4093-a8ad-1b580f7b7a5c,inv_d4b86c93-0d5b-4054-a926-dbf298ed0ed8_1_2024,470,,73692392-603b-4c0a-b6d1-b5971fb8e91c,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
1758ee95-f8ad-4edf-814d-958195cb81a1,inv_d4b86c93-0d5b-4054-a926-dbf298ed0ed8_1_2024,45,,73692392-603b-4c0a-b6d1-b5971fb8e91c,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
695eaecb-c0ef-4510-8a9d-0c6ad3d8d7d9,inv_d4b86c93-0d5b-4054-a926-dbf298ed0ed8_1_2024,415,,82dad151-fd59-4134-8ac1-74c0e10f82d2,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
dfde42a8-3557-4e4a-924b-1043b46edd61,inv_d4b86c93-0d5b-4054-a926-dbf298ed0ed8_1_2024,185,,82dad151-fd59-4134-8ac1-74c0e10f82d2,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
2b55c64a-f486-4677-8d9b-24bfc6584cd3,inv_d4b86c93-0d5b-4054-a926-dbf298ed0ed8_1_2024,690,,65d28179-6590-4e8a-98c3-922370ee600e,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
1be79c1e-5416-4a45-8dd2-cd1f79b7aa41,inv_d4b86c93-0d5b-4054-a926-dbf298ed0ed8_1_2024,2580,,65d28179-6590-4e8a-98c3-922370ee600e,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
c4afc2a7-34c0-40d6-b8be-dc40594d647a,inv_45e3b2c3-6dd4-43b2-97c9-5b11641db679_1_2024,1560,,912f2722-8b25-4bde-b432-e7e572469e77,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
419e29f0-dfa6-4d44-a8fb-749402a5cc04,inv_45e3b2c3-6dd4-43b2-97c9-5b11641db679_1_2024,3000,,912f2722-8b25-4bde-b432-e7e572469e77,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
ef78bd4a-04ad-4819-8c69-c547a590ba8c,inv_2e7442ae-358b-4eb6-b258-5d45f022f1bc_1_2024,2010,,b8b01d67-5c7b-4c2e-926f-0a2803c98e7e,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
a0c49959-8810-46de-8d6c-bfafc46d563e,inv_2e7442ae-358b-4eb6-b258-5d45f022f1bc_1_2024,2520,,b8b01d67-5c7b-4c2e-926f-0a2803c98e7e,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
37f8fb5f-8588-49f8-8602-9b561de14ebf,inv_b1bf0c56-7a16-450c-8123-d3b2d98f4b63_1_2024,485,,bb949a8c-f231-497e-8450-7d8106f7604f,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
3b941a67-fcc8-42a6-84b5-cd98258f4d0e,inv_b1bf0c56-7a16-450c-8123-d3b2d98f4b63_1_2024,65,,bb949a8c-f231-497e-8450-7d8106f7604f,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
e09acd03-9458-4017-a6fe-933ecbe69d54,inv_c90727c7-87cd-4687-be9c-05a9f4f45075_1_2024,135,,732089a4-3218-4fea-94ad-27394871a2bb,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
d89ca6db-17d0-4c15-8b68-e99db62c375f,inv_c90727c7-87cd-4687-be9c-05a9f4f45075_1_2024,375,,732089a4-3218-4fea-94ad-27394871a2bb,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
0b39430a-5d57-40f5-9dc5-4bf25f8b3f34,inv_f34e96b4-981b-49f1-9275-c3be6e93d9bd_1_2024,270,,93be16d4-8357-4b90-97af-7a942d2f7a68,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
076d5771-d31f-488a-b2af-4215ebfc4751,inv_f34e96b4-981b-49f1-9275-c3be6e93d9bd_1_2024,220,,93be16d4-8357-4b90-97af-7a942d2f7a68,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
41829282-3ad7-4578-a57d-e69fbdce811e,inv_f34e96b4-981b-49f1-9275-c3be6e93d9bd_1_2024,1110,,a762a8a2-7a49-4c7a-b224-c608f036fe4b,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
49a65ca8-8c74-4749-99a8-bacad8db27cf,inv_f34e96b4-981b-49f1-9275-c3be6e93d9bd_1_2024,390,,a762a8a2-7a49-4c7a-b224-c608f036fe4b,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
3794ed37-47f5-4785-95dd-887f757f486f,inv_fd650d8f-b787-4d9c-a787-f25205bee7d3_1_2024,195,,5ef9b5be-60de-4195-b4bd-46591358a91c,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
b3208301-3724-4f21-9f6d-eb097ffbbbf6,inv_fd650d8f-b787-4d9c-a787-f25205bee7d3_1_2024,140,,5ef9b5be-60de-4195-b4bd-46591358a91c,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
583e33a2-36ad-427c-a0de-7d65f5738667,inv_fd650d8f-b787-4d9c-a787-f25205bee7d3_1_2024,390,,433267b9-7409-4954-b08a-7e9685d174c8,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
5abad8c4-e437-4fd4-b167-23c9fd636a21,inv_fd650d8f-b787-4d9c-a787-f25205bee7d3_1_2024,1470,,433267b9-7409-4954-b08a-7e9685d174c8,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
198fa5de-78df-4e69-8c47-8c632efb16df,inv_92394ff6-0578-4278-83f5-c29a52d64fcd_1_2024,60,,765fc222-3c1b-41c1-aeb3-7573e7bc08ff,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
68c19945-eb8f-4a72-831c-a7e76f7ddcfa,inv_92394ff6-0578-4278-83f5-c29a52d64fcd_1_2024,2790,,765fc222-3c1b-41c1-aeb3-7573e7bc08ff,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
a23eb1b5-2903-4d42-8647-ec091139c912,inv_7f1fcd84-5cbb-49a7-910f-738a2caa4644_1_2024,1230,,55d6da95-1492-4c9a-af48-efe5ca3dc2b2,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
13ae261d-76f7-41de-9f52-e4c0cd0d6112,inv_7f1fcd84-5cbb-49a7-910f-738a2caa4644_1_2024,2610,,55d6da95-1492-4c9a-af48-efe5ca3dc2b2,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
db158ce2-f7a7-4700-b57c-115faa108041,inv_7f1fcd84-5cbb-49a7-910f-738a2caa4644_1_2024,1680,,d6022200-a807-4eb3-84f0-d4b8edf2784f,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
89c04d5b-7e4d-404a-8a93-3e17fd94129f,inv_7f1fcd84-5cbb-49a7-910f-738a2caa4644_1_2024,780,,d6022200-a807-4eb3-84f0-d4b8edf2784f,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
8975ab0b-013f-442b-81af-249797e980d7,inv_16888ca0-1fe8-461d-b616-bd0a45941f2f_1_2024,1350,,20439298-0aa7-416c-aba2-59883b283dfd,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
60697ac8-ac80-4abd-8c44-0ec91614f764,inv_16888ca0-1fe8-461d-b616-bd0a45941f2f_1_2024,2160,,20439298-0aa7-416c-aba2-59883b283dfd,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
ffeb3d27-5d43-4e83-8f93-ef9aa72f3517,inv_5bff8a13-88f3-41fd-b0dd-83ef1312a52a_1_2024,390,,404f3d44-07d5-4485-804e-d6cd47c35348,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
06dc518e-173b-4882-ba8a-1d61c642e589,inv_5bff8a13-88f3-41fd-b0dd-83ef1312a52a_1_2024,1470,,404f3d44-07d5-4485-804e-d6cd47c35348,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
dc7a35d3-671e-4ef5-91b6-d5a57f602f95,inv_50b84f0a-ca2b-4006-916f-8be62ae636f0_1_2024,425,,b0ad041c-837e-44dd-bc7a-76240a885ac0,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
c28d2136-8272-4cfd-bb55-7eeda1ee6fa6,inv_50b84f0a-ca2b-4006-916f-8be62ae636f0_1_2024,480,,b0ad041c-837e-44dd-bc7a-76240a885ac0,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
00114222-1a83-41c8-b26f-8ea4cde42328,inv_50b84f0a-ca2b-4006-916f-8be62ae636f0_1_2024,1560,,893cb1e7-70ae-4195-96d0-29d7dc5f3865,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
a65bf01e-fb43-4c8f-bb1b-e750256ccd85,inv_50b84f0a-ca2b-4006-916f-8be62ae636f0_1_2024,30,,893cb1e7-70ae-4195-96d0-29d7dc5f3865,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
c52192cb-7392-4e6d-bd7a-55e1dcb8d33d,inv_50b84f0a-ca2b-4006-916f-8be62ae636f0_1_2024,375,,2a9f20ff-647f-46c7-9b39-249b47c8ef22,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
dc9e1e1e-4701-431d-aec5-d5500fa86194,inv_50b84f0a-ca2b-4006-916f-8be62ae636f0_1_2024,425,,2a9f20ff-647f-46c7-9b39-249b47c8ef22,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
32fc23af-2201-4fda-8825-5bd067eab144,inv_5c8cdafa-4e5f-4181-9e88-1b77d6d8e553_1_2024,480,,96b1e022-0e9a-49c9-b6e7-d2f8ac70df15,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
01ea94a7-412a-4b99-a5de-79e3ca2dd03f,inv_5c8cdafa-4e5f-4181-9e88-1b77d6d8e553_1_2024,30,,96b1e022-0e9a-49c9-b6e7-d2f8ac70df15,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
2b430162-5d92-4d46-ab17-f3d746e357b3,inv_87c88305-bbe8-4e7a-96ee-60ab6005f957_1_2024,435,,639c1b17-ab12-43c1-a6be-ec9e78164cc7,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
55b10021-a932-44f1-a502-99a76d4cb77e,inv_87c88305-bbe8-4e7a-96ee-60ab6005f957_1_2024,340,,639c1b17-ab12-43c1-a6be-ec9e78164cc7,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
2994957a-2390-4212-a027-d81c78acdabf,inv_87c88305-bbe8-4e7a-96ee-60ab6005f957_1_2024,2430,,31bd0c4b-d3fb-478f-817a-82a3a6aa18f7,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
7b68a6d1-9589-4150-82c2-e1cf06a5b740,inv_87c88305-bbe8-4e7a-96ee-60ab6005f957_1_2024,1380,,31bd0c4b-d3fb-478f-817a-82a3a6aa18f7,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
1a9adf44-e722-4046-a8b9-495b9cbf2815,inv_87c88305-bbe8-4e7a-96ee-60ab6005f957_1_2024,20,,5575e109-c871-4ae2-9e51-943c51e8c55e,active-model-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
002a66cb-597d-46cc-8d96-7d3df66b5cfb,inv_87c88305-bbe8-4e7a-96ee-60ab6005f957_1_2024,350,,5575e109-c871-4ae2-9e51-943c51e8c55e,active-command-count,1,2024,f,,2024-01-26 09:00:41.625067+00,2024-01-26 09:00:41.625067+00
